symbol,exchange,ticker,company_name,security_type,sector,currency,price,pricescale,market_cap,market_cap_trillions,daily_change_pct,daily_change_abs,perf_1m,perf_3m,perf_6m,perf_y,perf_ytd,volatility_d,price_52w_high,price_52w_low,avg_volume_30d,avg_volume_10d,volume,shares_outstanding,shares_outstanding_fund,employees,eps_ttm,revenue_per_employee,gross_profit_1y_growth,logoid,update_mode,market_direction
NASDAQ:GP,NASDAQ,GP,,common,Consumer Durables,USD,0.7625,10000,6703749.433876811,0.0,-1.3328157349896592,-0.010300000000000087,-48.47972972972973,-38.50806451612903,-31.91964285714287,-75.08169934640523,-3.481012658227858,5.3200000000000065,4,0.7402,320383.7333333333,395614.69999999995,67988,8791803,8791803,30,-0.6874,,,greenpower-motor-company,delayed_streaming_900,sell
OTC:TKOI,OTC,TKOI,,common,Producer Manufacturing,USD,0.0224,10000,6702355.071999999,0.0,-10.400000000000006,-0.0026000000000000016,-11.374876360039563,-38.797814207650276,145.74876577070762,700,47.2715318869165,17.9245283018868,0.04,0.0021,266172.4,291805.4,64600,299212000,299212000,23,,,,telkonet,delayed_streaming_900,sell
OTC:AVCRF,OTC,AVCRF,,common,Health Technology,USD,0.000801,10000,6680734.861199999,0.0,-96.796,-0.024199000000000002,-96.796,-98.18536054914931,-98.69117647058823,-98.61178509532061,-97.18453427065026,5168.414481897628,0.078675,0.000801,57749.566666666666,39608.3,22083,126370000,126370000,,-0.0124608,,,avricore-health,delayed_streaming_900,sell
NASDAQ:HXHX,NASDAQ,HXHX,,common,Transportation,USD,0.48455,10000,6662562.5,0.0,-1.5142276422764251,-0.007450000000000012,0.9479166666666664,-18.958019735741765,14.63212680387981,-52.490440239239135,-16.82972880192242,6.1489361702127745,1.8399,0.324601,1815020.6,73553.2,41846,8950000,8950000,40,0.0402,,,haoxin-limited,delayed_streaming_900,sell
OTC:ZVLO,OTC,ZVLO,,common,Technology Services,USD,0.25,10000,6661362.25,0.0,0,0,0,66.66666666666667,38.88888888888889,1150,733.3333333333334,0,0.51,0.02,5455.3,1253.8,1200,26645449,26645449,,,,,zvelo,delayed_streaming_900,neutral
OTC:RECRF,OTC,RECRF,,common,Non-Energy Minerals,USD,0.0435,10000,6650998.619999998,0.0,4.819277108433722,0.001999999999999995,-13.00000000000001,-37.85714285714287,-45.625,21.848739495798302,8.749999999999991,4.5977011494252755,0.08,0.0357,,48000,65000,152897000,152897000,,-0.0107008,,,record-res,delayed_streaming_900,buy
NASDAQ:CELZ,NASDAQ,CELZ,,common,Health Technology,USD,1.0076,100,6642660.161923077,0.0,-3.1153846153846136,-0.032399999999999984,-16.033333333333328,-53.56682027649769,-48.06185567010309,-70.70930232558139,-48.85279187817259,8.199241570154769,6.25,0.62,13508102.733333332,163653.7,158693,6592560,6592560,4,-1.7776,,,creative-medical-technology,delayed_streaming_900,sell
OTC:SPTY,OTC,SPTY,,common,Commercial Services,USD,0.36,10000,6637666.153846154,0.0,-7.692307692307699,-0.030000000000000027,33.33333333333332,2.85714285714286,367.5324675324675,179.06976744186045,378.72340425531917,33.35555925987666,1.4,0.018,48246.333333333336,67633.9,83127,18437960,18437960,9,-0.0415,,,specificity,delayed_streaming_900,sell
OTC:ADAPY,OTC,ADAPY,,,Health Technology,USD,0.0204,10000,6626290,0.0,-18.4,-0.0046,-20.3125,-18.725099601593623,300,-57.676348547717836,-24.163568773234196,32.17821782178219,0.275,0.0001,147651.83333333334,151733.8,23585,265051590.99999997,265051590.99999997,,,,,adaptimmune-therapeutics,delayed_streaming_900,sell
OTC:DQWS,OTC,DQWS,,common,Consumer Non-Durables,USD,0.032,10000,6620947,0.0,-9.090909090909093,-0.0032000000000000015,2.236421725239614,-24.528301886792452,3.225806451612906,3.225806451612906,3.225806451612906,10.000000000000005,0.0998,0.0253,3892.233333333333,5211.3,17899,206905000,206905000,30,-0.0012,,,dswiss,delayed_streaming_900,sell
NASDAQ:INBS,NASDAQ,INBS,,common,Health Services,USD,2.185,100,6615022.1450892845,0.0,-2.45535714285715,-0.05500000000000016,9.250000000000004,-8.577405857740589,-46.57701711491442,-87.65536723163841,-71.98717948717949,3.703703703703707,24.9,1.52,263715.1,566803.1,14681,3027470,3027470,58,-9.4464,,,gbs-inc,delayed_streaming_900,sell
NASDAQ:INEO,NASDAQ,INEO,,common,Distribution Services,USD,0.5433,10000,6612299.6176961595,0.0,0.7790762381747321,0.0041999999999999815,-10.934426229508194,-13.761904761904761,11.377613776137759,-37.190751445086704,12.275263484190951,10.233756672188475,1.2,0.44,128250.83333333333,44900.2,800,16527248,16527248,,-0.0237,,,sag-limited,delayed_streaming_900,buy
OTC:LTRE,OTC,LTRE,,common,Commercial Services,USD,0.5,10000,6612000,0.0,0,0,0,-1.960784313725492,-1.960784313725492,61.29032258064516,-34.21052631578947,0,0.81,0.21,10427.9,4242.5,4000,13224000,13224000,,,,,learning-tree-international,delayed_streaming_900,neutral
OTC:EWGFF,OTC,EWGFF,,common,Finance,USD,0.037,10000,6610462.658823528,0.0,5.113636363636352,0.001799999999999996,-12.114014251781473,23.333333333333332,236.36363636363637,3699899.9999999995,236.36363636363637,4.864864864864854,0.16,1e-06,60553.26666666667,21956.3,280,178661000,178661000,,-0.016332799999999998,,,eat-well-investment,delayed_streaming_900,buy
OTC:PEMIF,OTC,PEMIF,,common,Non-Energy Minerals,USD,0.19445,10000,6605074.425306123,0.0,11.752873563218404,0.020450000000000024,38.89285714285714,5.898050321315764,-32.07698756462204,64.78813559322036,9.858757062146905,10.802469135802479,0.5,0.1023,31491.933333333334,39150.8,3964,33968000,33968000,,-0.468232596,,,pure-energy-minerals-ltd,delayed_streaming_900,buy
OTC:ABRMF,OTC,ABRMF,,common,Non-Energy Minerals,USD,0.032,10000,6599158.0764,0.0,-60,-0.048,0,3.225806451612906,-8.571428571428578,-78.94736842105263,-88.14814814814814,150,0.35,0.0012,2925.733333333333,835.2,2400,101248000,101248000,,-0.00397278,,,arbor-metals,delayed_streaming_900,sell
OTC:ROWKF,OTC,ROWKF,,common,Technology Services,USD,0.1612,10000,6598662.221666667,0.0,-10.444444444444436,-0.018799999999999983,-5.176470588235295,-5.176470588235295,-44.41379310344827,-59.7,-50.928462709284624,11.662531017369716,0.5,0.0168,22806.766666666666,16705.5,25000,40934600,40934600,,-0.0054208,,,renoworks-software,delayed_streaming_900,sell
OTC:GBBFF,OTC,GBBFF,,common,Non-Energy Minerals,USD,0.029,10000,6590712.066666667,0.0,-2.0270270270270263,-0.0005999999999999998,-1.9607843137254808,-6.148867313915854,-28.039702233250622,-3.333333333333325,-23.98427260812582,2.0689655172413786,0.087,0.0211,147272.13333333333,190266.2,20000,227266000,227266000,,-0.0098307,,,granada-gold-mine,delayed_streaming_900,sell
OTC:RKMSF,OTC,RKMSF,,common,Non-Energy Minerals,USD,0.0331,10000,6581620.182222222,0.0,9.74801061007957,0.002939999999999998,6.3453815261044095,21.691176470588232,-4.057971014492769,3.43749999999999,6.774193548387089,8.882175226586098,0.055,0.0134,110747.66666666667,70988,10000,198840000,198840000,,-0.00269434,,,rokmaster-resources,delayed_streaming_900,buy
NASDAQ:ERNA,NASDAQ,ERNA,,common,Health Technology,USD,4.03,100,6578616.109452738,0.0,0.24875621890548946,0.010000000000000675,-10.840707964601755,-39.58020989505246,-47.491856677524424,-88.05925925925926,-86.22222222222223,3.333333333333342,71.4975,3.1829,36854.300000000214,23633.300000000374,9893,1632410,1632410,5,-18.9226,,,ernexa-therapeutics,delayed_streaming_900,buy
OTC:GSRCF,OTC,GSRCF,,common,Non-Energy Minerals,USD,0.148,10000,6576777.323076922,0.0,13.846153846153836,0.017999999999999988,84.07960199004975,64.44444444444444,97.33333333333333,111.4285714285714,34.54545454545454,49.49494949494948,0.3999,0.0021,19136.333333333332,21014.5,650,44437700,44437700,,-0.01032825,,,gsp-resource,delayed_streaming_900,buy
OTC:MMTRS,OTC,MMTRS,,common,Commercial Services,USD,23.669,100,6573166.073017188,0.0,3.584245076586429,0.8189999999999991,-7.180392156862744,-5.323999999999999,0.505307855626326,-8.613899613899607,0.7191489361702148,4.85867590519244,28.52,21,219.76666666666668,189,206,,,,,,,mills-music-trust,delayed_streaming_900,buy
OTC:SPARF,OTC,SPARF,,common,Non-Energy Minerals,USD,0.03301,10000,6561769.6126666665,0.0,-8.305555555555555,-0.0029899999999999996,-2.047477744807131,11.898305084745761,-22.292843691148775,12.278911564625847,-5.415472779369636,10.606060606060595,0.0699,0.015,27311.3,23988.200000000004,40100,198781000,198781000,,-0.032076520000000004,,,spark-energy-minerals,delayed_streaming_900,sell
OTC:ROYTL,OTC,ROYTL,,common,Miscellaneous,USD,0.17,10000,6559136.842105264,0.0,-10.52631578947368,-0.01999999999999999,1316.6666666666667,112.50000000000001,17.769310703152062,1316.6666666666667,1316.6666666666667,26.666666666666675,0.28505,0.012,10532.733333333334,7155.9,433,38583200,38583200,,,,,pacific-coast-oil-tr,delayed_streaming_900,sell
OTC:RVPH,OTC,RVPH,,common,Health Technology,USD,0.5,10000,6555189.219645037,0.0,-6.094468964221989,-0.03244999999999998,0,-25.91495036301675,-81.34328358208955,-94.41964285714286,-91.10636784062612,10.97999999999999,17.2,0.262,31063.133333333335,23660.9,5182,13110400,13110400,14,-2.3174,,,reviva-pharmaceuticals,delayed_streaming_900,sell
AMEX:BQ,AMEX,BQ,,common,Retail Trade,USD,0.8298,10000,6538503.851905105,0.0,-0.5751258087706718,-0.0048000000000000265,4.998101986587369,-23.87155963302753,-32.53658536585366,-75.08108108108108,-59.71844660194174,2.670731707317077,56.1,0.653,4163675.4333333327,54555,190610,7298130,7298130,96,-0.3575,,,boqii-limited,delayed_streaming_900,sell
OTC:PRRSF,OTC,PRRSF,,common,Non-Energy Minerals,USD,0.0572,10000,6532417.32,0.0,57.57575757575758,0.020900000000000002,86.07677293428758,74.92354740061162,7.116104868913853,-10.625,43,76.6552511415525,0.0953,0.025,109835.06666666667,120595,375000,114203000,114203000,125,-0.02485035,,,prospect-ridge-resources,delayed_streaming_900,buy
OTC:FCHDF,OTC,FCHDF,,common,Non-Energy Minerals,USD,0.0366,10000,6524479.036363636,0.0,-1.2012417330274017,-0.00044500000000000095,0.13679890560875904,26.643598615916964,-64.94252873563218,-10.513447432762833,-96.34,4.201680672268892,1,0.0122,129936.36666666667,164768.9,110000,178264000,178264000,,-0.01861321,,,fairchild-gold,delayed_streaming_900,sell
OTC:KLYG,OTC,KLYG,,common,Health Technology,USD,0.13,10000,6516045,0.0,5.605199025182781,0.006900000000000003,-0.9221858090084513,-7.142857142857149,42.700329308452254,96.96969696969697,7.964454779503364,5.30769230769231,0.3,0.066,9255.566666666668,6636.8,1100,50123400,50123400,,-0.0042,,,kelyniam-global,delayed_streaming_900,buy
OTC:STXPF,OTC,STXPF,,common,Non-Energy Minerals,USD,0.11665,10000,6505793.195454546,0.0,-5.927419354838706,-0.007349999999999995,-11.561789234268375,-4.541734860883796,-10.681470137825414,10.35950804162725,6.627056672760518,6.300900128589794,0.212,0.068,19304.566666666666,12126.2,9821,55771900,55771900,,-0.011592000000000002,,,eranova-metals,delayed_streaming_900,sell
OTC:MNMRF,OTC,MNMRF,,common,Non-Energy Minerals,USD,0.058,10000,6501192.705882352,0.0,-11.179173047473192,-0.007299999999999994,60.66481994459835,5.4545454545454595,-24.870466321243523,35.514018691588795,143.18658280922432,12.586206896551714,0.1229,0.016,16727.6,21408.1,30000,112090000,112090000,,-0.0420288,,,monumental-minerals,delayed_streaming_900,sell
OTC:FDVXF,OTC,FDVXF,,common,Non-Energy Minerals,USD,0.06,10000,6497160,0.0,-14.285714285714295,-0.010000000000000009,-14.285714285714297,-25.000000000000004,-25.000000000000004,199.99999999999997,19.99999999999999,1300,0.1,1e-06,32247.333333333332,41976,303000,108286000,108286000,,,,,fenixoro-gold,delayed_streaming_900,sell
OTC:ERVFF,OTC,ERVFF,,common,Non-Energy Minerals,USD,0.02331,10000,6495382.782000001,0.0,-11.904761904761903,-0.00315,-10.34615384615384,-31.137370753323484,-9.686168151879112,-23.322368421052627,-48.199999999999996,13.513513513513512,0.066,0.02,19790.4,16224.1,369,278652000,278652000,,-0.003378924,,,boron-one,delayed_streaming_900,sell
NASDAQ:REBN,NASDAQ,REBN,,common,Consumer Services,USD,0.7891,10000,6481237.514640767,0.0,12.71246964719327,0.08900000000000008,-44.81818181818181,-44.81818181818181,-57.34594594594595,-67.25726141078839,-47.39333333333334,29.85074626865671,2.95,0.6489,163343.43333333332,324469.7,2290807,8213455,8213455,,-1.82,,,reborn-coffee,delayed_streaming_900,buy
NASDAQ:MEGL,NASDAQ,MEGL,,common,Finance,USD,1.2798,100,6480971.19,0.0,4.901639344262302,0.059800000000000075,4.712812960235649,-6.583941605839421,18.499999999999996,-14.679999999999998,9.375267071190509,4.822580645161296,1.9,0.87,10675.866666666667,8806.9,1933,4064050,4064050,7,-0.2105,,,magic-empire-global-limited,delayed_streaming_900,buy
OTC:AJYG,OTC,AJYG,,common,Health Technology,USD,0.1037,10000,6473794,0.0,93.47014925373134,0.0501,159.25000000000003,190.47619047619048,11.987041036717061,380.0925925925926,43.0344827586207,48.31243972999035,4.99,0.0225,522.7333333333332,300.69999999999993,292,62428100,62428100,,-0.0001,,,aj1g,delayed_streaming_900,buy
OTC:BLMH,OTC,BLMH,,common,Retail Trade,USD,0.2052,10000,6469712.67758956,0.0,13.968342127186897,0.025150000000000006,7.971586424625097,-6.98096101541251,-1.1084337349397575,-69.82352941176471,-66.36065573770492,18.981481481481488,0.75,0.113,2999.800000000002,1829.6,2282,31528800,31528800,120,-0.3959,,,blum,delayed_streaming_900,buy
OTC:SWISF,OTC,SWISF,,common,Technology Services,USD,0.0249,10000,6464714.1674999995,0.0,-14.959016393442628,-0.004380000000000002,-12.014134275618376,-39.63636363636364,-43.40909090909091,-43.40909090909091,-34.33544303797469,17.59036144578314,0.06,0.0085,171576.76666666666,92724.8,3561,259627000,259627000,,-0.0140096,,,sekur-private-data-ltd,delayed_streaming_900,sell
OTC:GFASY,OTC,GFASY,,,Finance,USD,0.0281,10000,6460715.2835,0.0,0,0,-59.857142857142854,-92.79487179487178,-80.21126760563381,-87.22727272727273,-6.33333333333333,0,0.57,0.012,5255.96666666667,11647.6,3000,1573673539.9998999,1573673539.9998999,251,-1.0236,,,gafisa,delayed_streaming_900,neutral
OTC:TTNN,OTC,TTNN,,common,Commercial Services,USD,0.0584,10000,6442261,0.0,192.00000000000003,0.038400000000000004,345.80152671755724,349.2307692307692,268.6868686868687,24.786324786324784,369.34019127220125,128.00000000000003,0.0749,0.0111,13751,22716.7,22600,110312680,110312680,40,-0.0016,,,titan-nrg,delayed_streaming_900,buy
OTC:BCNWF,OTC,BCNWF,,common,Finance,USD,0.0219,10000,6434509.705714284,0.0,-17.420814479638004,-0.004619999999999999,-20.938628158844764,-40.970350404312676,-67.06766917293233,-74.0398293029872,-72.27146112939984,21.0958904109589,0.12,0.01745,31810.666666666668,10796.5,560,293813000,293813000,16,0.00021119999999999996,,,bitcoin-well,delayed_streaming_900,sell
OTC:SCTLF,OTC,SCTLF,,common,Technology Services,USD,0.45,10000,6411449.589041096,0.0,-18.787222523010293,-0.10410000000000003,-11.626080125687348,-11.539217613524675,-11.539217613524675,-11.539217613524675,-11.539217613524675,23.133333333333336,0.5541,0.45,,,1130,,,,,,,salescloser-technologies-ltd,delayed_streaming_900,sell
OTC:SIKI,OTC,SIKI,,common,Technology Services,USD,0.0202,10000,6403582,0.0,-42.53200568990043,-0.014950000000000001,-49.50000000000001,-54.29864253393666,-73.42105263157895,-84.46153846153847,-81.63636363636364,74.00990099009901,0.19,0.0112,1090.8666666666666,810,6500,,,,,,,cipher-core,delayed_streaming_900,sell
OTC:EVOL,OTC,EVOL,,common,Technology Services,USD,0.6,10000,6401394.999999999,0.0,0,0,0,0,33.33333333333332,49.999999999999986,39.53488372093023,0,2,0.21,1537.8333333333333,373,100,10669000,10669000,,,,,symbolic-logic,delayed_streaming_900,neutral
NASDAQ:CLGN,NASDAQ,CLGN,,common,Health Technology,USD,3.38,100,6390975.366568916,0.0,-0.8797653958944354,-0.03000000000000025,2.0223362511318963,-1.7441860465116295,-43.6760539910015,-87.36354119934201,-76.52777777777777,3.550295857988169,31.8,2.637,704579.8033333333,2098090.7,52122,1890820,1890820,39,-10.3221,,,collplant-biotechnologies-ltd,delayed_streaming_900,sell
OTC:CYDX,OTC,CYDX,,common,Health Technology,USD,1.24,100,6375136.365145228,0.0,5.982905982905988,0.07000000000000006,-40.38461538461539,207.69230769230768,22.77227722772277,391.86830622768747,211.55778894472363,5.645161290322585,2.9,0.2,8342.933333333332,14547.4,120,5141240,5141240,,-0.0667,,,cyduct-diagnostics,delayed_streaming_900,buy
OTC:MLYCF,OTC,MLYCF,,common,Non-Energy Minerals,USD,0.007,10000,6371213.953799999,0.0,600,0.006,438.4615384615385,366.66666666666663,600,-44,600,600,0.015,1e-06,70871.73333333334,36831.7,37500,251360000,251360000,,,,,multi-metal-dev-ltd,delayed_streaming_900,buy
OTC:AVTBF,OTC,AVTBF,,common,Process Industries,USD,0.4157,10000,6369637.2965625,0.0,-4.079560662697857,-0.017679999999999974,6.58974358974359,-12.355049546700398,-16.859999999999996,-31.816690723002232,-37.66681661418504,4.253067115708437,0.777,0.25,7906.200000000001,11193.099999999999,130,15322700,15322700,180,-0.7043589,,,avant-brands,delayed_streaming_900,sell
NASDAQ:AUID,NASDAQ,AUID,,common,Electronic Technology,USD,0.3807,10000,6365433.237631579,0.0,0.1842105263157838,0.0006999999999999784,-38.77452557092313,-67.46153846153845,-76.92727272727272,-89.15384615384615,-57.224719101123604,10.356536502546694,3.7385,0.3436,494547,988971.9,170719,16720300.000000002,16720300.000000002,46,-1.2298,,,ipsidy,delayed_streaming_900,buy
OTC:TRRFF,OTC,TRRFF,,common,Non-Energy Minerals,USD,0.1127,10000,6362108.8440000005,0.0,-13.307692307692315,-0.01730000000000001,-12.635658914728689,-12.021857923497265,-30.807956777996075,-74.73094170403589,-29.119496855345915,33.04677105721011,0.56,0.09771,14108.966666666667,27650.9,55277,56451700,56451700,,0.0002816,,,trifecta-gold-ltd,delayed_streaming_900,sell
OTC:QURT,OTC,QURT,,common,Distribution Services,USD,0.4,10000,6359794,0.0,-19.999999999999996,-0.09999999999999998,-19.999999999999996,-33.33333333333333,-34.53355155482815,-33.33333333333333,-35.48387096774193,24.999999999999993,0.9,0.4,1142.6333333333334,1049,1500,15899500,15899500,,-0.0155,,,quarta-rad,delayed_streaming_900,sell
NASDAQ:ENVB,NASDAQ,ENVB,,common,Health Technology,USD,1.42,100,6355755.065292096,0.0,-2.4054982817869512,-0.03500000000000014,-7.189542483660137,-13.93939393939394,-26.7965769666976,-86.70411985018727,-60.66481994459834,2.4647887323943762,13.25,1.1701,110293.66666666658,32249.7,1746,4475880,4475880,6,-16.46,,,enveric-biosciences,delayed_streaming_900,sell
NASDAQ:GURE,NASDAQ,GURE,,common,Process Industries,USD,3.5,100,6347359,0.0,-2.506963788300832,-0.08999999999999986,22.377622377622384,-12.5,-26.470588235294112,-55.6905937460438,-6.417112299465246,8.787878787878789,11.83,2.04,9350.966666666649,8447.200000000003,1072,1813530,1813530,355,-31.2623,,,gulf-resources,delayed_streaming_900,sell
OTC:DXYN,OTC,DXYN,,common,Consumer Durables,USD,0.45,10000,6344813.152173913,0.0,0,0,12.331502745881176,16.72727838677713,-6.054279749478073,-34.49781659388646,0,0,0.749,0.2001,9696.4,11013.6,155,14099600,14099600,928,-0.3416,,,the-dixie-group,delayed_streaming_900,neutral
OTC:ADMQ,OTC,ADMQ,,common,Commercial Services,USD,0.04,10000,6340816.504854368,0.0,-2.9126213592233,-0.0011999999999999997,13.960113960113965,30.71895424836602,75.43859649122807,-6.976744186046503,-2.6763990267639826,9.499999999999995,0.05,0.01105,158068.46666666667,98130.8,98661,158520000,158520000,39,0.0024,,,adm-endeavors,delayed_streaming_900,sell
OTC:BBLC,OTC,BBLC,,common,Consumer Services,USD,0.06,10000,6336356,0.0,-10.44776119402986,-0.007000000000000006,-11.764705882352951,22.448979591836725,20.724346076458744,476.92307692307696,118.18181818181819,11.666666666666677,0.18,0.0058,12850.933333333332,6691.3,26560,,,,,,,blockchain-loyalty,delayed_streaming_900,sell
OTC:SILEF,OTC,SILEF,,common,Non-Energy Minerals,USD,0.11,10000,6329172.413793104,0.0,3.480714957666976,0.003699999999999995,1.946246524559782,17.521367521367516,-31.930693069306926,-8.789386401326698,-56.349206349206355,3.363636363636359,0.3055,0.0777,46190.66666666666,77853.3,25500,57537900,57537900,26,0.3440448,,,silver-elephant-mng,delayed_streaming_900,buy
AMEX:VNRX,AMEX,VNRX,,common,Health Technology,USD,0.3376,10000,6322555.031578946,0.0,-1.2865497076023433,-0.004400000000000015,-57.10292249047014,-75.1764705882353,-91.95807527393997,-97.38294573643411,-93.53256704980842,6.978173993237011,14.8,0.3229,15709408.466666667,38671371.7,681496,18727900,18727900,75,-3.8391,,,volitionrx-ltd,delayed_streaming_900,sell
OTC:LTNC,OTC,LTNC,,common,Commercial Services,USD,0.0001,10000,6314319,0.0,-50,-0.0001,-50,0,-33.33333333333333,-85.71428571428571,-80,100,0.0012,1e-06,47857365.666666664,67052795.4,5520769,31571594000,31571594000,13,0.0002,,,labor-smart,delayed_streaming_900,sell
OTC:MBCOF,OTC,MBCOF,,common,Health Technology,USD,0.1,10000,6302829.285714286,0.0,-9.58408679927667,-0.010599999999999998,-24.51121008530233,-18.63303498779495,-2.5341130604288415,-46.569779867493054,-1.6715830875122843,10.599999999999998,0.2103,0.0894,21719,19585.4,5000,63028300,63028300,,-0.01956962,,,marvel-biosciences,delayed_streaming_900,sell
OTC:HLYK,OTC,HLYK,,common,Technology Services,USD,2.133,100,6299229.000000001,0.0,-9.234042553191491,-0.21700000000000008,-17.00389105058365,-19.509433962264147,-34.77064220183486,1.862464183381096,41.72757475083058,10.173464603844355,6.5,1.06,1535.5000000000002,937.0000000000003,590,2953230,2953230,10,-1.3728,,,healthlynked,delayed_streaming_900,sell
OTC:CRTD,OTC,CRTD,,common,Technology Services,USD,1.9,100,6279947,0.0,-5.000000000000004,-0.10000000000000009,7.954545454545449,-76.25,-81,-72.85714285714285,-82.4074074074074,5.263157894736847,14.4,1.56,1244.1,2112.6,706,3305240,3305240,8,-29.8263,,,creatd,delayed_streaming_900,sell
OTC:XONI,OTC,XONI,,common,Health Technology,USD,0.037,10000,6272366.65768194,0.0,-0.269541778975749,-0.00010000000000000286,-44.77611940298508,-32.727272727272734,184.6153846153846,68.18181818181819,-9.090909090909097,0.270270270270278,0.15,0.0051,25010.766666666666,7700,700,169523000,169523000,6,-0.0253,,,cannagrow,delayed_streaming_900,sell
OTC:VMST,OTC,VMST,,common,Communications,USD,0.017,10000,6261671.731843576,0.0,-5.027932960893844,-0.000899999999999998,29.77099236641222,-2.8571428571428594,-14.999999999999996,50.44247787610621,178.68852459016392,5.294117647058812,0.034,0.0055,354621.0333333333,370814.2,50115,,,,,,,veemost-technologies,delayed_streaming_900,sell
OTC:SRKE,OTC,SRKE,,common,Health Technology,USD,0.1601,10000,6255700.999999999,0.0,0,0,-8.608288617422085,4.64052287581699,-5.934195064629846,-20.32843991042548,-20.000000000000004,0,2.08,0.0531,2727.8000000000097,1392.2,5695,39073700,39073700,,,,,strake,delayed_streaming_900,neutral
NASDAQ:CURX,NASDAQ,CURX,,common,Health Technology,USD,3.98,100,6241597.095238095,0.0,-5.238095238095243,-0.2200000000000002,-0.5000000000000004,-34.496379196840024,-47.63157894736842,-97.51250000000002,-39.69696969696969,22.684350132626005,183.592,3.576,25472.07333333333,32059.9,18383,1568241,1568241,6,-7.385,,,,delayed_streaming_900,sell
NASDAQ:KRKR,NASDAQ,KRKR,,,Technology Services,USD,3.2,100,6235859,0.0,1.2882600576077037,0.04070000000000018,3.225806451612906,-2.0058184045322207,-1.234567901234569,-60,-32.773109243697476,2.0660377358490596,8.69,2.5,9188.766666666666,3583.7,8058,1781644.754,1781644.754,295,2.1579,,,36kr,delayed_streaming_900,buy
OTC:BCUFF,OTC,BCUFF,,common,Non-Energy Minerals,USD,0.04568,10000,6235409.90984127,0.0,-0.91106290672452,-0.0004200000000000037,-18.136200716845885,-25.139298590626026,-18.3410797282803,-11.472868217054268,19.895013123359572,0.9194395796847717,0.0781,0.035,22472.4,28764.2,3000,136502000,136502000,,-0.004928,,,bell-copper,delayed_streaming_900,sell
OTC:ORESF,OTC,ORESF,,common,Non-Energy Minerals,USD,0.113,10000,6218535.2129999995,0.0,68.65671641791045,0.046,2.7272727272727297,41.25,2.7272727272727297,79.36507936507937,91.52542372881356,40.70796460176991,0.21,0.02,69283.3,45117.7,5000,107335000,107335000,,-0.007339,,,orestone-mining,delayed_streaming_900,buy
OTC:GGRCF,OTC,GGRCF,,common,Non-Energy Minerals,USD,0.11887,10000,6213711.316799999,0.0,-6.768627450980391,-0.008629999999999999,-10.049186530457803,-20.753333333333327,-37.43684210526315,-55.04160363086233,-55.04160363086233,7.2600319676958005,1.24325,0.084085,8487.333333333334,6610,1000,,,,,,,golden-goose-resources,delayed_streaming_900,sell
NASDAQ:FRSX,NASDAQ,FRSX,,,Producer Manufacturing,USD,1.09,100,6208195.1618,0.0,-0.9090909090909097,-0.010000000000000009,-19.25925925925926,-32.716049382716044,-56.22489959839357,-85.6134098858312,-72.68170426065164,3.211009174311919,7.95,1.05,36800.23333333326,19299.399999999994,3537,5218000,5218000,81,-6.0803,,,foresight-autonomous,delayed_streaming_900,sell
NASDAQ:INTJ,NASDAQ,INTJ,,common,Commercial Services,USD,2.9,100,6198744.999999999,0.0,11.111111111111112,0.29000000000000004,-19.444444444444446,-38.42887473460722,-57.29013254786451,-75.79298831385643,-76.30718954248366,16.218181818181822,14.94794,2.41,8183.899999999998,5419.2,5452,1462498,1462498,22,,,,intelligent-ltd-class-a,delayed_streaming_900,buy
OTC:BABB,OTC,BABB,,common,Consumer Non-Durables,USD,0.853325,10000,6198553,0.0,0.27320799059929746,0.0023250000000000215,0.9852071005917192,-4.28210880538418,-9.220744680851059,-9.208671365873123,-13.460270777343945,1.0429789353411676,1.03,0.8,4345.2,3337,10506,7264000,7264000,11,0.0819,,,bab,delayed_streaming_900,buy
OTC:RWAX,OTC,RWAX,,common,Technology Services,USD,0.0001,10000,6192133.333333333,0.0,-25.925925925925924,-3.5e-05,-50,0,-50,-50,-50,100,0.0005,1e-06,53180554.766666666,43662498.6,7040689,61921300000,61921300000,1,-0.0006,,,humbl,delayed_streaming_900,sell
OTC:BERLF,OTC,BERLF,,common,Non-Energy Minerals,USD,0.079,10000,6187020.018181819,0.0,-16.842105263157894,-0.016,-24.76190476190476,-26.37465051258155,-58.02337938363443,35.04273504273504,-14.709851551956813,20.253164556962027,0.46,0.03972,27868.833333333332,37028.9,55000,78316700,78316700,,-0.0663872,,,rockland-resources-ltd,delayed_streaming_900,sell
NASDAQ:CDIO,NASDAQ,CDIO,,common,Health Technology,USD,2.0875,100,6177891.708937199,0.0,0.8454106280193272,0.01750000000000007,19.28571428571428,3.341584158415836,-52.55681818181819,-45.20997375328084,-25.179211469534057,6.9465267366316965,7.91,0.97,45469.833333333336,31655,16347,2959469,2959469,15,-2.9146,,,cardio-diagnostics,delayed_streaming_900,buy
NASDAQ:SNOA,NASDAQ,SNOA,,common,Health Technology,USD,1.29,100,6177067.753846154,0.0,-0.7692307692307698,-0.010000000000000009,-0.7692307692307699,12.173913043478272,-48.50299401197604,-71.33333333333333,-63.44262759656531,0.7751937984496131,4.6,0.8501,177602.76666666666,56397.4,4621,4788430,4788430,259,-1.2176,,,sonoma-pharmaceuticals,delayed_streaming_900,sell
