"asset_id","symbol","ticker","exchange","asset_class","sector","sector_es","company_name","logo_id","is_active","valid_from","valid_to","current_version","created_at","updated_at"
208,NYSE:SCCO,SCCO,NYSE,common,Non-Energy Minerals,,SCCO,,true,2026-09-10 12:13:39.145 -0500,infinity,true,2026-09-10 12:13:39.145 -0500,2026-09-10 16:15:24.318 -0500
206,NASDAQ:WDC,WDC,NASDAQ,common,Electronic Technology,,WDC,,true,2026-09-10 12:13:39.141 -0500,infinity,true,2026-09-10 12:13:39.141 -0500,2026-09-10 16:15:24.315 -0500
201,OTC:HESAF,HESAF,OTC,common,Consumer Non-Durables,,HESAF,,true,2026-09-10 12:13:39.133 -0500,infinity,true,2026-09-10 12:13:39.133 -0500,2026-09-10 16:15:24.305 -0500
205,OTC:SMFNF,SMFNF,OTC,common,Finance,,SMFNF,,true,2026-09-10 12:13:39.139 -0500,infinity,true,2026-09-10 12:13:39.139 -0500,2026-09-10 16:15:24.317 -0500
212,NYSE:BA/PA,BA/PA,NYSE,preferred,Electronic Technology,,BA/PA,,true,2026-09-10 12:13:39.153 -0500,infinity,true,2026-09-10 12:13:39.153 -0500,2026-09-10 16:15:24.321 -0500
210,NYSE:UBS,UBS,NYSE,common,Finance,,UBS,,true,2026-09-10 12:13:39.149 -0500,infinity,true,2026-09-10 12:13:39.149 -0500,2026-09-10 16:15:24.320 -0500
213,OTC:RYCEY,RYCEY,OTC,"",Electronic Technology,,RYCEY,,true,2026-09-10 12:13:39.155 -0500,infinity,true,2026-09-10 12:13:39.155 -0500,2026-09-10 16:15:24.325 -0500
209,NASDAQ:SHOP,SHOP,NASDAQ,common,Commercial Services,,SHOP,,true,2026-09-10 12:13:39.147 -0500,infinity,true,2026-09-10 12:13:39.147 -0500,2026-09-10 16:15:24.322 -0500
214,OTC:RLLCF,RLLCF,OTC,preferred,Electronic Technology,,RLLCF,,true,2026-09-10 12:13:39.157 -0500,infinity,true,2026-09-10 12:13:39.157 -0500,2026-09-10 16:15:24.323 -0500
215,OTC:BBVXF,BBVXF,OTC,common,Finance,,BBVXF,,true,2026-09-10 12:13:39.158 -0500,infinity,true,2026-09-10 12:13:39.158 -0500,2026-09-10 16:15:24.328 -0500
211,NYSE:BA,BA,NYSE,common,Electronic Technology,,BA,,true,2026-09-10 12:13:39.151 -0500,infinity,true,2026-09-10 12:13:39.151 -0500,2026-09-10 16:15:24.327 -0500
222,NYSE:PFE,PFE,NYSE,common,Health Technology,,PFE,,true,2026-09-10 12:13:39.172 -0500,infinity,true,2026-09-10 12:13:39.172 -0500,2026-09-10 16:15:24.333 -0500
219,OTC:RYCEF,RYCEF,OTC,common,Electronic Technology,,RYCEF,,true,2026-09-10 12:13:39.166 -0500,infinity,true,2026-09-10 12:13:39.166 -0500,2026-09-10 16:15:24.329 -0500
216,NYSE:BBVA,BBVA,NYSE,"",Finance,,BBVA,,true,2026-09-10 12:13:39.160 -0500,infinity,true,2026-09-10 12:13:39.160 -0500,2026-09-10 16:15:24.326 -0500
217,OTC:TOELY,TOELY,OTC,"",Producer Manufacturing,,TOELY,,true,2026-09-10 12:13:39.162 -0500,infinity,true,2026-09-10 12:13:39.162 -0500,2026-09-10 16:15:24.332 -0500
227,OTC:DTEGF,DTEGF,OTC,common,Communications,,DTEGF,,true,2026-09-10 12:13:39.181 -0500,infinity,true,2026-09-10 12:13:39.181 -0500,2026-09-10 16:15:24.333 -0500
218,NYSE:ETN,ETN,NYSE,common,Producer Manufacturing,,ETN,,true,2026-09-10 12:13:39.164 -0500,infinity,true,2026-09-10 12:13:39.164 -0500,2026-09-10 16:15:24.330 -0500
226,NYSE:BUD,BUD,NYSE,"",Consumer Non-Durables,,BUD,,true,2026-09-10 12:13:39.179 -0500,infinity,true,2026-09-10 12:13:39.179 -0500,2026-09-10 16:15:24.338 -0500
223,OTC:SAFRY,SAFRY,OTC,"",Electronic Technology,,SAFRY,,true,2026-09-10 12:13:39.174 -0500,infinity,true,2026-09-10 12:13:39.174 -0500,2026-09-10 16:15:24.335 -0500
233,OTC:HTHIY,HTHIY,OTC,"",Producer Manufacturing,,HTHIY,,true,2026-09-10 12:13:39.193 -0500,infinity,true,2026-09-10 12:13:39.193 -0500,2026-09-10 16:15:24.347 -0500
230,OTC:DTEGY,DTEGY,OTC,"",Communications,,DTEGY,,true,2026-09-10 12:13:39.187 -0500,infinity,true,2026-09-10 12:13:39.187 -0500,2026-09-10 16:15:24.341 -0500
221,OTC:CIHHF,CIHHF,OTC,common,Finance,,CIHHF,,true,2026-09-10 12:13:39.170 -0500,infinity,true,2026-09-10 12:13:39.170 -0500,2026-09-10 16:15:24.334 -0500
228,OTC:SAFRF,SAFRF,OTC,common,Electronic Technology,,SAFRF,,true,2026-09-10 12:13:39.183 -0500,infinity,true,2026-09-10 12:13:39.183 -0500,2026-09-10 16:15:24.343 -0500
229,OTC:TOELF,TOELF,OTC,common,Producer Manufacturing,,TOELF,,true,2026-09-10 12:13:39.185 -0500,infinity,true,2026-09-10 12:13:39.185 -0500,2026-09-10 16:15:24.340 -0500
232,OTC:IBDRY,IBDRY,OTC,"",Utilities,,IBDRY,,true,2026-09-10 12:13:39.190 -0500,infinity,true,2026-09-10 12:13:39.190 -0500,2026-09-10 16:15:24.345 -0500
240,OTC:UNCRY,UNCRY,OTC,"",Finance,,UNCRY,,true,2026-09-10 12:13:39.207 -0500,infinity,true,2026-09-10 12:13:39.207 -0500,2026-09-10 16:15:24.356 -0500
225,OTC:BUDFF,BUDFF,OTC,common,Consumer Non-Durables,,BUDFF,,true,2026-09-10 12:13:39.177 -0500,infinity,true,2026-09-10 12:13:39.177 -0500,2026-09-10 16:15:24.342 -0500
236,OTC:CILJF,CILJF,OTC,common,Finance,,CILJF,,true,2026-09-10 12:13:39.199 -0500,infinity,true,2026-09-10 12:13:39.199 -0500,2026-09-10 16:15:24.352 -0500
224,OTC:CIHKY,CIHKY,OTC,"",Finance,,CIHKY,,true,2026-09-10 12:13:39.175 -0500,infinity,true,2026-09-10 12:13:39.175 -0500,2026-09-10 16:15:24.336 -0500
234,NASDAQ:IBKR,IBKR,NASDAQ,common,Finance,,IBKR,,true,2026-09-10 12:13:39.195 -0500,infinity,true,2026-09-10 12:13:39.195 -0500,2026-09-10 16:15:24.349 -0500
238,OTC:UNCFF,UNCFF,OTC,common,Finance,,UNCFF,,true,2026-09-10 12:13:39.203 -0500,infinity,true,2026-09-10 12:13:39.203 -0500,2026-09-10 16:15:24.354 -0500
220,NYSE:BX,BX,NYSE,common,Finance,,BX,,true,2026-09-10 12:13:39.168 -0500,infinity,true,2026-09-10 12:13:39.168 -0500,2026-09-10 16:15:24.337 -0500
237,OTC:ATEYY,ATEYY,OTC,"",Electronic Technology,,ATEYY,,true,2026-09-10 12:13:39.201 -0500,infinity,true,2026-09-10 12:13:39.201 -0500,2026-09-10 16:15:24.353 -0500
231,OTC:IBDSF,IBDSF,OTC,common,Utilities,,IBDSF,,true,2026-09-10 12:13:39.189 -0500,infinity,true,2026-09-10 12:13:39.189 -0500,2026-09-10 16:15:24.346 -0500
241,OTC:CSUAY,CSUAY,OTC,"",Energy Minerals,,CSUAY,,true,2026-09-10 12:13:39.209 -0500,infinity,true,2026-09-10 12:13:39.209 -0500,2026-09-10 16:15:24.357 -0500
239,NYSE:UBER,UBER,NYSE,common,Transportation,,UBER,,true,2026-09-10 12:13:39.204 -0500,infinity,true,2026-09-10 12:13:39.204 -0500,2026-09-10 16:15:24.355 -0500
242,OTC:ADTTF,ADTTF,OTC,common,Electronic Technology,,ADTTF,,true,2026-09-10 12:13:39.211 -0500,infinity,true,2026-09-10 12:13:39.211 -0500,2026-09-10 16:15:24.358 -0500
188,NYSE:T,T,NYSE,common,Communications,,T,,true,2026-09-10 12:13:39.114 -0500,infinity,true,2026-09-10 12:13:39.114 -0500,2026-09-10 16:15:24.289 -0500
244,OTC:PIAIF,PIAIF,OTC,common,Finance,,PIAIF,,true,2026-09-10 12:13:39.215 -0500,infinity,true,2026-09-10 12:13:39.215 -0500,2026-09-10 16:15:24.360 -0500
243,OTC:SMERY,SMERY,OTC,"",Producer Manufacturing,,SMERY,,true,2026-09-10 12:13:39.213 -0500,infinity,true,2026-09-10 12:13:39.213 -0500,2026-09-10 16:15:24.359 -0500
245,OTC:RCRRF,RCRRF,OTC,common,Technology Services,,RCRRF,,true,2026-09-10 12:13:39.217 -0500,infinity,true,2026-09-10 12:13:39.217 -0500,2026-09-10 16:15:24.362 -0500
247,NYSE:GLW,GLW,NYSE,common,Electronic Technology,,GLW,,true,2026-09-10 12:13:39.221 -0500,infinity,true,2026-09-10 12:13:39.221 -0500,2026-09-10 16:15:24.366 -0500
192,OTC:ABBNY,ABBNY,OTC,"",Producer Manufacturing,,ABBNY,,true,2026-09-10 12:13:39.120 -0500,infinity,true,2026-09-10 12:13:39.120 -0500,2026-09-10 16:15:24.293 -0500
189,OTC:ABLZF,ABLZF,OTC,common,Producer Manufacturing,,ABLZF,,true,2026-09-10 12:13:39.115 -0500,infinity,true,2026-09-10 12:13:39.115 -0500,2026-09-10 16:15:24.291 -0500
187,NASDAQ:ADI,ADI,NASDAQ,common,Electronic Technology,,ADI,,true,2026-09-10 12:13:39.112 -0500,infinity,true,2026-09-10 12:13:39.112 -0500,2026-09-10 16:15:24.290 -0500
191,NYSE:BLK,BLK,NYSE,common,Finance,,BLK,,true,2026-09-10 12:13:39.118 -0500,infinity,true,2026-09-10 12:13:39.118 -0500,2026-09-10 16:15:24.294 -0500
190,OTC:DBSDY,DBSDY,OTC,"",Finance,,DBSDY,,true,2026-09-10 12:13:39.117 -0500,infinity,true,2026-09-10 12:13:39.117 -0500,2026-09-10 16:15:24.292 -0500
246,NYSE:DHR,DHR,NYSE,common,Health Technology,,DHR,,true,2026-09-10 12:13:39.219 -0500,infinity,true,2026-09-10 12:13:39.219 -0500,2026-09-10 16:15:24.363 -0500
193,NYSE:NEE/PT,NEE/PT,NYSE,unit,Utilities,,NEE/PT,,true,2026-09-10 12:13:39.121 -0500,infinity,true,2026-09-10 12:13:39.121 -0500,2026-09-10 16:15:24.296 -0500
194,NYSE:NEE/PV,NEE/PV,NYSE,unit,Utilities,,NEE/PV,,true,2026-09-10 12:13:39.123 -0500,infinity,true,2026-09-10 12:13:39.123 -0500,2026-09-10 16:15:24.297 -0500
202,NYSE:WELL,WELL,NYSE,common,Finance,,WELL,,true,2026-09-10 12:13:39.134 -0500,infinity,true,2026-09-10 12:13:39.134 -0500,2026-09-10 16:15:24.308 -0500
197,NYSE:T/PA,T/PA,NYSE,preferred,Communications,,T/PA,,true,2026-09-10 12:13:39.127 -0500,infinity,true,2026-09-10 12:13:39.127 -0500,2026-09-10 16:15:24.301 -0500
195,NYSE:NEE/PS,NEE/PS,NYSE,unit,Utilities,,NEE/PS,,true,2026-09-10 12:13:39.124 -0500,infinity,true,2026-09-10 12:13:39.124 -0500,2026-09-10 16:15:24.298 -0500
200,OTC:HESAY,HESAY,OTC,"",Consumer Non-Durables,,HESAY,,true,2026-09-10 12:13:39.131 -0500,infinity,true,2026-09-10 12:13:39.131 -0500,2026-09-10 16:15:24.306 -0500
273,OTC:IVSXF,IVSXF,OTC,common,Finance,,IVSXF,,true,2026-09-10 12:13:39.268 -0500,infinity,true,2026-09-10 12:13:39.268 -0500,2026-09-10 16:15:24.393 -0500
267,OTC:FRCOF,FRCOF,OTC,common,Retail Trade,,FRCOF,,true,2026-09-10 12:13:39.259 -0500,infinity,true,2026-09-10 12:13:39.259 -0500,2026-09-10 16:15:24.381 -0500
271,NYSE:BMY,BMY,NYSE,common,Health Technology,,BMY,,true,2026-09-10 12:13:39.265 -0500,infinity,true,2026-09-10 12:13:39.265 -0500,2026-09-10 16:15:24.391 -0500
257,OTC:BNPQF,BNPQF,OTC,common,Finance,,BNPQF,,true,2026-09-10 12:13:39.240 -0500,infinity,true,2026-09-10 12:13:39.240 -0500,2026-09-10 16:15:24.382 -0500
264,NYSE:NEM,NEM,NYSE,common,Non-Energy Minerals,,NEM,,true,2026-09-10 12:13:39.254 -0500,infinity,true,2026-09-10 12:13:39.254 -0500,2026-09-10 16:15:24.384 -0500
285,OTC:ZIJMF,ZIJMF,OTC,common,Non-Energy Minerals,,ZIJMF,,true,2026-09-10 12:13:39.282 -0500,infinity,true,2026-09-10 12:13:39.282 -0500,2026-09-10 16:15:24.385 -0500
268,OTC:PLDGP,PLDGP,OTC,preferred,Finance,,PLDGP,,true,2026-09-10 12:13:39.261 -0500,infinity,true,2026-09-10 12:13:39.261 -0500,2026-09-10 16:15:24.388 -0500
266,OTC:BNPQY,BNPQY,OTC,"",Finance,,BNPQY,,true,2026-09-10 12:13:39.258 -0500,infinity,true,2026-09-10 12:13:39.258 -0500,2026-09-10 16:15:24.387 -0500
277,NYSE:COF/PJ,COF/PJ,NYSE,preferred,Finance,,COF/PJ,,true,2026-09-10 12:13:39.273 -0500,infinity,true,2026-09-10 12:13:39.273 -0500,2026-09-10 16:15:24.395 -0500
270,NYSE:PLD,PLD,NYSE,common,Finance,,PLD,,true,2026-09-10 12:13:39.264 -0500,infinity,true,2026-09-10 12:13:39.264 -0500,2026-09-10 16:15:24.392 -0500
254,NYSE:NOW,NOW,NYSE,common,Technology Services,,NOW,,true,2026-09-10 12:13:39.234 -0500,infinity,true,2026-09-10 12:13:39.234 -0500,2026-09-10 16:15:24.375 -0500
278,NYSE:COF/PK,COF/PK,NYSE,preferred,Finance,,COF/PK,,true,2026-09-10 12:13:39.274 -0500,infinity,true,2026-09-10 12:13:39.274 -0500,2026-09-10 16:15:24.394 -0500
272,NYSE:CB,CB,NYSE,common,Finance,,CB,,true,2026-09-10 12:13:39.267 -0500,infinity,true,2026-09-10 12:13:39.267 -0500,2026-09-10 16:15:24.390 -0500
274,NYSE:COF/PN,COF/PN,NYSE,preferred,Finance,,COF/PN,,true,2026-09-10 12:13:39.269 -0500,infinity,true,2026-09-10 12:13:39.269 -0500,2026-09-10 16:15:24.398 -0500
275,NYSE:COF/PI,COF/PI,NYSE,preferred,Finance,,COF/PI,,true,2026-09-10 12:13:39.271 -0500,infinity,true,2026-09-10 12:13:39.271 -0500,2026-09-10 16:15:24.396 -0500
262,OTC:ZIJMY,ZIJMY,OTC,"",Non-Energy Minerals,,ZIJMY,,true,2026-09-10 12:13:39.250 -0500,infinity,true,2026-09-10 12:13:39.250 -0500,2026-09-10 16:15:24.383 -0500
279,NYSE:PBR.A,PBR.A,NYSE,"",Energy Minerals,,PBR.A,,true,2026-09-10 12:13:39.276 -0500,infinity,true,2026-09-10 12:13:39.276 -0500,2026-09-10 16:15:24.399 -0500
276,NYSE:COF/PL,COF/PL,NYSE,preferred,Finance,,COF/PL,,true,2026-09-10 12:13:39.272 -0500,infinity,true,2026-09-10 12:13:39.272 -0500,2026-09-10 16:15:24.396 -0500
283,OTC:IVSBF,IVSBF,OTC,common,Finance,,IVSBF,,true,2026-09-10 12:13:39.280 -0500,infinity,true,2026-09-10 12:13:39.280 -0500,2026-09-10 16:15:24.400 -0500
284,OTC:CFRUY,CFRUY,OTC,"",Consumer Durables,,CFRUY,,true,2026-09-10 12:13:39.281 -0500,infinity,true,2026-09-10 12:13:39.281 -0500,2026-09-10 16:15:24.403 -0500
288,OTC:AIQUY,AIQUY,OTC,"",Process Industries,,AIQUY,,true,2026-09-10 12:13:39.285 -0500,infinity,true,2026-09-10 12:13:39.285 -0500,2026-09-10 16:15:24.405 -0500
282,NYSE:COF,COF,NYSE,common,Finance,,COF,,true,2026-09-10 12:13:39.279 -0500,infinity,true,2026-09-10 12:13:39.279 -0500,2026-09-10 16:15:24.402 -0500
281,NASDAQ:ISRG,ISRG,NASDAQ,common,Health Technology,,ISRG,,true,2026-09-10 12:13:39.278 -0500,infinity,true,2026-09-10 12:13:39.278 -0500,2026-09-10 16:15:24.401 -0500
287,OTC:AIQUF,AIQUF,OTC,common,Process Industries,,AIQUF,,true,2026-09-10 12:13:39.284 -0500,infinity,true,2026-09-10 12:13:39.284 -0500,2026-09-10 16:15:24.406 -0500
298,NYSE:BTI,BTI,NYSE,"",Consumer Non-Durables,,BTI,,true,2026-09-10 12:13:39.295 -0500,infinity,true,2026-09-10 12:13:39.295 -0500,2026-09-10 16:15:24.415 -0500
289,OTC:CFRHF,CFRHF,OTC,common,Consumer Durables,,CFRHF,,true,2026-09-10 12:13:39.286 -0500,infinity,true,2026-09-10 12:13:39.286 -0500,2026-09-10 16:15:24.404 -0500
286,NYSE:PGR,PGR,NYSE,common,Finance,,PGR,,true,2026-09-10 12:13:39.283 -0500,infinity,true,2026-09-10 12:13:39.283 -0500,2026-09-10 16:15:24.404 -0500
280,NYSE:PBR,PBR,NYSE,"",Energy Minerals,,PBR,,true,2026-09-10 12:13:39.277 -0500,infinity,true,2026-09-10 12:13:39.277 -0500,2026-09-10 16:15:24.399 -0500
265,NASDAQ:BKNG,BKNG,NASDAQ,common,Consumer Services,,BKNG,,true,2026-09-10 12:13:39.256 -0500,infinity,true,2026-09-10 12:13:39.256 -0500,2026-09-10 16:15:24.389 -0500
300,NYSE:PH,PH,NYSE,common,Producer Manufacturing,,PH,,true,2026-09-10 12:13:39.297 -0500,infinity,true,2026-09-10 12:13:39.297 -0500,2026-09-10 16:15:24.413 -0500
292,NYSE:LMT,LMT,NYSE,common,Electronic Technology,,LMT,,true,2026-09-10 12:13:39.289 -0500,infinity,true,2026-09-10 12:13:39.289 -0500,2026-09-10 16:15:24.407 -0500
291,NYSE:CVS,CVS,NYSE,common,Retail Trade,,CVS,,true,2026-09-10 12:13:39.288 -0500,infinity,true,2026-09-10 12:13:39.288 -0500,2026-09-10 16:15:24.408 -0500
296,OTC:KYCCF,KYCCF,OTC,common,Electronic Technology,,KYCCF,,true,2026-09-10 12:13:39.292 -0500,infinity,true,2026-09-10 12:13:39.292 -0500,2026-09-10 16:15:24.411 -0500
290,NYSE:SPGI,SPGI,NYSE,common,Commercial Services,,SPGI,,true,2026-09-10 12:13:39.287 -0500,infinity,true,2026-09-10 12:13:39.287 -0500,2026-09-10 16:15:24.410 -0500
295,OTC:ITOCF,ITOCF,OTC,common,Distribution Services,,ITOCF,,true,2026-09-10 12:13:39.292 -0500,infinity,true,2026-09-10 12:13:39.292 -0500,2026-09-10 16:15:24.425 -0500
302,NYSE:BP,BP,NYSE,"",Energy Minerals,,BP,,true,2026-09-10 12:13:39.298 -0500,infinity,true,2026-09-10 12:13:39.298 -0500,2026-09-10 16:15:24.418 -0500
305,NYSE:MO,MO,NYSE,common,Consumer Non-Durables,,MO,,true,2026-09-10 12:13:39.302 -0500,infinity,true,2026-09-10 12:13:39.302 -0500,2026-09-10 16:15:24.422 -0500
294,NYSE:BMO,BMO,NYSE,common,Finance,,BMO,,true,2026-09-10 12:13:39.291 -0500,infinity,true,2026-09-10 12:13:39.291 -0500,2026-09-10 16:15:24.409 -0500
303,OTC:ITOCY,ITOCY,OTC,"",Distribution Services,,ITOCY,,true,2026-09-10 12:13:39.299 -0500,infinity,true,2026-09-10 12:13:39.299 -0500,2026-09-10 16:15:24.420 -0500
301,NYSE:MDT,MDT,NYSE,common,Health Technology,,MDT,,true,2026-09-10 12:13:39.297 -0500,infinity,true,2026-09-10 12:13:39.297 -0500,2026-09-10 16:15:24.416 -0500
293,OTC:BTAFF,BTAFF,OTC,common,Consumer Non-Durables,,BTAFF,,true,2026-09-10 12:13:39.290 -0500,infinity,true,2026-09-10 12:13:39.290 -0500,2026-09-10 16:15:24.417 -0500
308,OTC:HNHPF,HNHPF,OTC,"",Electronic Technology,,HNHPF,,true,2026-09-10 12:13:39.308 -0500,infinity,true,2026-09-10 12:13:39.308 -0500,2026-09-10 16:15:24.426 -0500
299,NASDAQ:FTNT,FTNT,NASDAQ,common,Technology Services,,FTNT,,true,2026-09-10 12:13:39.296 -0500,infinity,true,2026-09-10 12:13:39.296 -0500,2026-09-10 16:15:24.419 -0500
307,NASDAQ:SBUX,SBUX,NASDAQ,common,Consumer Services,,SBUX,,true,2026-09-10 12:13:39.307 -0500,infinity,true,2026-09-10 12:13:39.307 -0500,2026-09-10 16:15:24.424 -0500
297,NYSE:SNOW,SNOW,NYSE,common,Technology Services,,SNOW,,true,2026-09-10 12:13:39.293 -0500,infinity,true,2026-09-10 12:13:39.293 -0500,2026-09-10 16:15:24.421 -0500
251,OTC:MZHOF,MZHOF,OTC,common,Finance,,MZHOF,,true,2026-09-10 12:13:39.228 -0500,infinity,true,2026-09-10 12:13:39.228 -0500,2026-09-10 16:15:24.379 -0500
306,NYSE:BNS,BNS,NYSE,common,Finance,,BNS,,true,2026-09-10 12:13:39.306 -0500,infinity,true,2026-09-10 12:13:39.306 -0500,2026-09-10 16:15:24.423 -0500
250,NYSE:SONY,SONY,NYSE,"",Electronic Technology,,SONY,,true,2026-09-10 12:13:39.226 -0500,infinity,true,2026-09-10 12:13:39.226 -0500,2026-09-10 16:15:24.367 -0500
309,NYSE:NET,NET,NYSE,common,Technology Services,,NET,,true,2026-09-10 12:13:39.309 -0500,infinity,true,2026-09-10 12:13:39.309 -0500,2026-09-10 16:15:24.431 -0500
263,OTC:SNEJF,SNEJF,OTC,common,Electronic Technology,,SNEJF,,true,2026-09-10 12:13:39.252 -0500,infinity,true,2026-09-10 12:13:39.252 -0500,2026-09-10 16:15:24.364 -0500
248,OTC:PNGAY,PNGAY,OTC,"",Finance,,PNGAY,,true,2026-09-10 12:13:39.222 -0500,infinity,true,2026-09-10 12:13:39.222 -0500,2026-09-10 16:15:24.361 -0500
252,NYSE:TJX,TJX,NYSE,common,Retail Trade,,TJX,,true,2026-09-10 12:13:39.230 -0500,infinity,true,2026-09-10 12:13:39.230 -0500,2026-09-10 16:15:24.368 -0500
253,OTC:IITSF,IITSF,OTC,common,Finance,,IITSF,,true,2026-09-10 12:13:39.232 -0500,infinity,true,2026-09-10 12:13:39.232 -0500,2026-09-10 16:15:24.369 -0500
255,OTC:FRCOY,FRCOY,OTC,"",Retail Trade,,FRCOY,,true,2026-09-10 12:13:39.236 -0500,infinity,true,2026-09-10 12:13:39.236 -0500,2026-09-10 16:15:24.370 -0500
256,OTC:ISNPY,ISNPY,OTC,"",Finance,,ISNPY,,true,2026-09-10 12:13:39.238 -0500,infinity,true,2026-09-10 12:13:39.238 -0500,2026-09-10 16:15:24.374 -0500
258,OTC:RCRUY,RCRUY,OTC,"",Technology Services,,RCRUY,,true,2026-09-10 12:13:39.242 -0500,infinity,true,2026-09-10 12:13:39.242 -0500,2026-09-10 16:15:24.376 -0500
259,OTC:UNLYF,UNLYF,OTC,common,Consumer Non-Durables,,UNLYF,,true,2026-09-10 12:13:39.244 -0500,infinity,true,2026-09-10 12:13:39.244 -0500,2026-09-10 16:15:24.378 -0500
260,NYSE:UL,UL,NYSE,"",Consumer Non-Durables,,UL,,true,2026-09-10 12:13:39.246 -0500,infinity,true,2026-09-10 12:13:39.246 -0500,2026-09-10 16:15:24.379 -0500
261,NYSE:MFG,MFG,NYSE,"",Finance,,MFG,,true,2026-09-10 12:13:39.248 -0500,infinity,true,2026-09-10 12:13:39.248 -0500,2026-09-10 16:15:24.380 -0500
323,NYSE:ACN,ACN,NYSE,common,Technology Services,,ACN,,true,2026-09-10 12:13:39.325 -0500,infinity,true,2026-09-10 12:13:39.325 -0500,2026-09-10 16:15:24.443 -0500
333,OTC:CIXPF,CIXPF,OTC,common,Finance,,CIXPF,,true,2026-09-10 12:13:39.332 -0500,infinity,true,2026-09-10 12:13:39.332 -0500,2026-09-10 16:15:24.446 -0500
329,OTC:CAIXY,CAIXY,OTC,"",Finance,,CAIXY,,true,2026-09-10 12:13:39.330 -0500,infinity,true,2026-09-10 12:13:39.330 -0500,2026-09-10 16:15:24.448 -0500
326,OTC:STOHF,STOHF,OTC,common,Energy Minerals,,STOHF,,true,2026-09-10 12:13:39.327 -0500,infinity,true,2026-09-10 12:13:39.327 -0500,2026-09-10 16:15:24.444 -0500
327,NYSE:SPOT,SPOT,NYSE,common,Technology Services,,SPOT,,true,2026-09-10 12:13:39.328 -0500,infinity,true,2026-09-10 12:13:39.328 -0500,2026-09-10 16:15:24.447 -0500
320,OTC:EBBGF,EBBGF,OTC,preferred,Industrial Services,,EBBGF,,true,2026-09-10 12:13:39.322 -0500,infinity,true,2026-09-10 12:13:39.322 -0500,2026-09-10 16:15:24.442 -0500
350,NASDAQ:HOOD,HOOD,NASDAQ,common,Finance,,HOOD,,true,2026-09-10 12:13:39.346 -0500,infinity,true,2026-09-10 12:13:39.346 -0500,2026-09-10 16:15:24.470 -0500
334,OTC:GPMXY,GPMXY,OTC,"",Non-Energy Minerals,,GPMXY,,true,2026-09-10 12:13:39.333 -0500,infinity,true,2026-09-10 12:13:39.333 -0500,2026-09-10 16:15:24.451 -0500
342,NYSE:SYK,SYK,NYSE,common,Health Technology,,SYK,,true,2026-09-10 12:13:39.338 -0500,infinity,true,2026-09-10 12:13:39.338 -0500,2026-09-10 16:15:24.464 -0500
361,NYSE:SO,SO,NYSE,common,Utilities,,SO,,true,2026-09-10 12:13:39.355 -0500,infinity,true,2026-09-10 12:13:39.355 -0500,2026-09-10 16:15:24.477 -0500
330,NASDAQ:ADP,ADP,NASDAQ,common,Technology Services,,ADP,,true,2026-09-10 12:13:39.330 -0500,infinity,true,2026-09-10 12:13:39.330 -0500,2026-09-10 16:15:24.450 -0500
335,NYSE:ENB,ENB,NYSE,common,Industrial Services,,ENB,,true,2026-09-10 12:13:39.333 -0500,infinity,true,2026-09-10 12:13:39.333 -0500,2026-09-10 16:15:24.451 -0500
332,OTC:ZURVY,ZURVY,OTC,"",Finance,,ZURVY,,true,2026-09-10 12:13:39.332 -0500,infinity,true,2026-09-10 12:13:39.332 -0500,2026-09-10 16:15:24.449 -0500
336,NASDAQ:APP,APP,NASDAQ,common,Technology Services,,APP,,true,2026-09-10 12:13:39.334 -0500,infinity,true,2026-09-10 12:13:39.334 -0500,2026-09-10 16:15:24.452 -0500
340,OTC:AXAHF,AXAHF,OTC,common,Finance,,AXAHF,,true,2026-09-10 12:13:39.337 -0500,infinity,true,2026-09-10 12:13:39.337 -0500,2026-09-10 16:15:24.455 -0500
339,NYSE:IBN,IBN,NYSE,"",Finance,,IBN,,true,2026-09-10 12:13:39.336 -0500,infinity,true,2026-09-10 12:13:39.336 -0500,2026-09-10 16:15:24.454 -0500
344,NYSE:CM,CM,NYSE,common,Finance,,CM,,true,2026-09-10 12:13:39.340 -0500,infinity,true,2026-09-10 12:13:39.340 -0500,2026-09-10 16:15:24.462 -0500
338,OTC:ENLAY,ENLAY,OTC,"",Utilities,,ENLAY,,true,2026-09-10 12:13:39.335 -0500,infinity,true,2026-09-10 12:13:39.335 -0500,2026-09-10 16:15:24.453 -0500
324,OTC:ESOCF,ESOCF,OTC,common,Utilities,,ESOCF,,true,2026-09-10 12:13:39.326 -0500,infinity,true,2026-09-10 12:13:39.326 -0500,2026-09-10 16:15:24.459 -0500
341,OTC:SNYNF,SNYNF,OTC,common,Health Technology,,SNYNF,,true,2026-09-10 12:13:39.337 -0500,infinity,true,2026-09-10 12:13:39.337 -0500,2026-09-10 16:15:24.456 -0500
345,NASDAQ:SNY,SNY,NASDAQ,"",Health Technology,,SNY,,true,2026-09-10 12:13:39.342 -0500,infinity,true,2026-09-10 12:13:39.342 -0500,2026-09-10 16:15:24.463 -0500
331,OTC:ZFSVF,ZFSVF,OTC,common,Finance,,ZFSVF,,true,2026-09-10 12:13:39.331 -0500,infinity,true,2026-09-10 12:13:39.331 -0500,2026-09-10 16:15:24.461 -0500
349,NYSE:ING,ING,NYSE,"",Finance,,ING,,true,2026-09-10 12:13:39.345 -0500,infinity,true,2026-09-10 12:13:39.345 -0500,2026-09-10 16:15:24.468 -0500
